customer_id,first_name,last_name,email,phone,age,gender,country,state,city,registration_date,customer_segment,total_orders,total_spent,is_active
978,First_978,Last_978,customer_978@example.com,+1-419-270-5550,67,F,Italy,,City_46,2023-08-18,Bronze,3,644.12,True
979,First_979,Last_979,customer_979@example.com,+1-556-282-1414,53,F,Italy,,City_89,2023-04-17,Silver,5,1143.77,True
980,First_980,Last_980,customer_980@example.com,+1-395-491-7130,67,Other,Australia,,City_94,2023-02-17,Bronze,3,1858.02,True
981,First_981,Last_981,customer_981@example.com,+1-459-614-1212,30,F,Australia,,City_68,2025-09-07,Bronze,3,397.03,True
982,First_982,Last_982,customer_982@example.com,+1-785-943-1498,59,F,Italy,,City_51,2025-07-22,Bronze,5,535.28,True
983,First_983,Last_983,customer_983@example.com,+1-306-139-7054,56,Other,Italy,,City_63,2023-02-07,Bronze,5,1420.76,True
984,First_984,Last_984,customer_984@example.com,+1-521-199-9914,73,M,United Kingdom,,City_54,2024-10-01,Gold,1,175.39,True
985,First_985,Last_985,customer_985@example.com,+1-800-839-7000,59,Other,United States,NJ,City_87,2024-08-27,Gold,2,669.46,True
986,First_986,Last_986,customer_986@example.com,+1-403-805-9281,44,Other,United States,TX,City_25,2023-06-26,Gold,3,526.18,True
987,First_987,Last_987,customer_987@example.com,+1-841-120-3774,37,F,Netherlands,,City_45,2025-09-22,Bronze,3,153.77,True
988,First_988,Last_988,customer_988@example.com,+1-395-865-3174,58,F,Italy,,City_11,2024-07-10,Gold,12,1503.09,True
989,First_989,Last_989,customer_989@example.com,+1-404-281-5832,63,F,Germany,,City_36,2023-08-14,Bronze,2,196.49,True
990,First_990,Last_990,customer_990@example.com,+1-846-803-3793,34,M,Italy,,City_46,2023-04-12,Silver,2,560.17,False
991,First_991,Last_991,customer_991@example.com,+1-550-816-9253,52,Other,France,,City_90,2024-11-14,Bronze,3,932.14,True
992,First_992,Last_992,customer_992@example.com,+1-678-700-6291,23,Other,France,,City_34,2024-03-27,Bronze,2,545.39,True
993,First_993,Last_993,customer_993@example.com,+1-302-291-6865,60,Other,United States,NJ,City_90,2023-08-17,Bronze,2,377.98,True
994,First_994,Last_994,customer_994@example.com,+1-449-358-7114,52,M,United States,MA,City_79,2023-02-15,Bronze,3,515.89,True
995,First_995,Last_995,customer_995@example.com,+1-719-210-7897,61,F,Canada,,City_6,2023-01-14,Platinum,8,3144.3,True
996,First_996,Last_996,customer_996@example.com,+1-969-242-3128,79,Other,Spain,,City_76,2024-03-26,Bronze,3,268.0,True
997,First_997,Last_997,customer_997@example.com,+1-874-251-4283,80,M,Canada,,City_99,2025-06-10,Bronze,2,313.47,True
998,First_998,Last_998,customer_998@example.com,+1-768-965-7131,37,M,Germany,,City_31,2024-01-20,Gold,2,698.3,True
999,First_999,Last_999,customer_999@example.com,+1-674-823-4977,24,F,Netherlands,,City_88,2023-10-24,Bronze,1,187.6,True
1000,First_1000,Last_1000,customer_1000@example.com,+1-890-847-7956,42,M,Australia,,City_98,2025-03-16,Gold,2,263.76,True
1001,First_1001,Last_1001,customer_1001@example.com,+1-986-340-7047,22,F,Italy,,City_86,2022-10-01,Silver,3,290.58,True
1002,First_1002,Last_1002,customer_1002@example.com,+1-392-145-4460,70,M,Sweden,,City_77,2022-12-07,Silver,12,3392.88,True
1003,First_1003,Last_1003,customer_1003@example.com,+1-467-531-3941,39,F,Germany,,City_55,2025-03-22,Bronze,2,610.43,True
1004,First_1004,Last_1004,customer_1004@example.com,+1-212-264-6226,71,M,Italy,,City_11,2022-11-04,Bronze,5,1451.15,True
1005,First_1005,Last_1005,customer_1005@example.com,+1-510-535-5237,42,Other,Italy,,City_2,2022-11-25,Bronze,20,3178.13,True
1006,First_1006,Last_1006,customer_1006@example.com,+1-314-904-3930,56,F,Netherlands,,City_48,2025-02-03,Silver,5,2652.43,True
1007,First_1007,Last_1007,customer_1007@example.com,+1-727-932-8454,66,F,United Kingdom,,City_20,2022-10-06,Bronze,12,3997.25,True
1008,First_1008,Last_1008,customer_1008@example.com,+1-813-802-7050,36,M,United Kingdom,,City_63,2023-02-20,Bronze,0,0.0,True
1009,First_1009,Last_1009,customer_1009@example.com,+1-851-136-2829,61,F,United States,MO,City_35,2023-11-07,Bronze,2,39.12,True
1010,First_1010,Last_1010,customer_1010@example.com,+1-705-541-5500,52,Other,Spain,,City_32,2025-07-16,Bronze,3,196.17,True
1011,First_1011,Last_1011,customer_1011@example.com,+1-239-250-2656,62,Other,France,,City_94,2023-03-05,Gold,3,96.7,True
1012,First_1012,Last_1012,customer_1012@example.com,+1-960-181-8101,39,Other,Canada,,City_55,2025-04-20,Bronze,1,373.41,True
1013,First_1013,Last_1013,customer_1013@example.com,+1-583-687-8748,54,F,Canada,,City_79,2024-09-01,Silver,8,832.2,True
1014,First_1014,Last_1014,customer_1014@example.com,+1-608-285-5668,35,Other,Germany,,City_36,2023-04-18,Silver,0,0.0,True
1015,First_1015,Last_1015,customer_1015@example.com,+1-525-199-4626,31,M,Spain,,City_85,2023-06-18,Bronze,2,504.39,True
1016,First_1016,Last_1016,customer_1016@example.com,+1-809-436-9871,32,M,Sweden,,City_37,2023-12-04,Silver,3,547.77,True
1017,First_1017,Last_1017,customer_1017@example.com,+1-599-361-7601,39,F,Australia,,City_45,2025-09-03,Gold,1,215.48,True
1018,First_1018,Last_1018,customer_1018@example.com,+1-662-790-8657,53,F,United Kingdom,,City_27,2023-01-06,Silver,3,371.96,True
1019,First_1019,Last_1019,customer_1019@example.com,+1-440-484-9807,54,F,Spain,,City_98,2023-10-09,Bronze,20,4559.41,True
1020,First_1020,Last_1020,customer_1020@example.com,+1-996-852-7571,24,F,France,,City_28,2025-01-19,Platinum,3,248.65,True
1021,First_1021,Last_1021,customer_1021@example.com,+1-903-748-6206,66,M,Spain,,City_77,2023-10-09,Bronze,5,1360.64,True
1022,First_1022,Last_1022,customer_1022@example.com,+1-981-575-3822,43,M,Spain,,City_64,2022-10-04,Silver,2,14.89,True
1023,First_1023,Last_1023,customer_1023@example.com,+1-834-615-2319,42,Other,Spain,,City_54,2025-03-11,Bronze,3,793.79,True
1024,First_1024,Last_1024,customer_1024@example.com,+1-579-123-7378,78,M,Australia,,City_79,2023-06-14,Bronze,3,562.28,True
1025,First_1025,Last_1025,customer_1025@example.com,+1-404-430-3173,72,M,Italy,,City_48,2024-08-29,Silver,1,187.54,True
1026,First_1026,Last_1026,customer_1026@example.com,+1-539-993-3609,31,Other,Italy,,City_59,2025-07-27,Bronze,3,180.66,True
1027,First_1027,Last_1027,customer_1027@example.com,+1-466-833-9803,18,Other,United States,AZ,City_67,2025-05-08,Platinum,8,360.53,True
1028,First_1028,Last_1028,customer_1028@example.com,+1-607-948-1653,63,M,Italy,,City_62,2022-10-01,Gold,0,0.0,True
1029,First_1029,Last_1029,customer_1029@example.com,+1-793-871-2831,58,Other,Italy,,City_55,2022-11-16,Silver,1,537.34,True
1030,First_1030,Last_1030,customer_1030@example.com,+1-857-810-2213,44,Other,Australia,,City_19,2023-09-09,Gold,5,465.5,True
1031,First_1031,Last_1031,customer_1031@example.com,+1-781-381-1585,66,M,Canada,,City_44,2022-12-27,Bronze,2,851.77,True
1032,First_1032,Last_1032,customer_1032@example.com,+1-781-749-5992,51,F,United States,GA,City_48,2024-11-29,Silver,5,624.39,True
1033,First_1033,Last_1033,customer_1033@example.com,+1-463-752-4734,61,F,Germany,,City_96,2023-04-12,Gold,1,257.34,True
1034,First_1034,Last_1034,customer_1034@example.com,+1-552-759-3553,27,Other,United States,NC,City_47,2024-01-17,Silver,5,1321.64,True
1035,First_1035,Last_1035,customer_1035@example.com,+1-379-595-7223,38,Other,Australia,,City_49,2022-12-07,Gold,3,239.33,True
1036,First_1036,Last_1036,customer_1036@example.com,+1-783-753-1199,32,F,France,,City_29,2023-10-28,Bronze,3,266.52,True
1037,First_1037,Last_1037,customer_1037@example.com,+1-268-377-9761,75,M,France,,City_47,2022-10-21,Silver,2,111.66,True
1038,First_1038,Last_1038,customer_1038@example.com,+1-381-141-5354,80,M,Italy,,City_73,2025-04-19,Silver,1,99.02,True
1039,First_1039,Last_1039,customer_1039@example.com,+1-433-349-8819,65,M,United Kingdom,,City_17,2025-03-25,Silver,0,0.0,True
1040,First_1040,Last_1040,customer_1040@example.com,+1-803-320-8982,38,Other,United Kingdom,,City_26,2025-06-16,Bronze,2,378.45,True
1041,First_1041,Last_1041,customer_1041@example.com,+1-829-873-8475,55,F,United Kingdom,,City_93,2025-09-09,Gold,5,440.73,True
1042,First_1042,Last_1042,customer_1042@example.com,+1-860-406-5328,66,F,Sweden,,City_35,2024-05-01,Bronze,1,203.4,True
1043,First_1043,Last_1043,customer_1043@example.com,+1-721-581-9122,39,F,Netherlands,,City_65,2024-05-07,Bronze,2,388.69,True
1044,First_1044,Last_1044,customer_1044@example.com,+1-387-298-2781,66,F,Canada,,City_13,2025-05-17,Gold,2,554.66,True
1045,First_1045,Last_1045,customer_1045@example.com,+1-415-684-3532,37,Other,Canada,,City_41,2024-07-19,Silver,3,938.95,True
1046,First_1046,Last_1046,customer_1046@example.com,+1-998-843-5413,67,F,Germany,,City_21,2024-08-31,Silver,1,288.47,True
1047,First_1047,Last_1047,customer_1047@example.com,+1-980-527-1092,48,F,Australia,,City_19,2024-04-08,Bronze,5,626.68,True
1048,First_1048,Last_1048,customer_1048@example.com,+1-933-362-5829,21,F,Australia,,City_83,2023-06-24,Gold,20,6602.58,True
1049,First_1049,Last_1049,customer_1049@example.com,+1-650-976-5488,38,F,Spain,,City_42,2025-08-11,Silver,5,2206.28,True
1050,First_1050,Last_1050,customer_1050@example.com,+1-923-598-5093,28,F,Italy,,City_93,2024-05-19,Silver,20,3090.06,True
1051,First_1051,Last_1051,customer_1051@example.com,+1-967-175-6317,21,M,United States,NJ,City_36,2023-08-22,Silver,2,234.69,True
1052,First_1052,Last_1052,customer_1052@example.com,+1-786-659-5271,70,M,Germany,,City_76,2023-06-04,Bronze,1,51.85,True
1053,First_1053,Last_1053,customer_1053@example.com,+1-569-891-8304,62,M,Germany,,City_99,2024-02-10,Silver,8,2604.22,True
1054,First_1054,Last_1054,customer_1054@example.com,+1-461-718-1379,29,F,Italy,,City_30,2024-07-16,Bronze,2,614.3,True
1055,First_1055,Last_1055,customer_1055@example.com,+1-724-482-1265,45,F,Italy,,City_7,2023-06-10,Gold,0,0.0,True
1056,First_1056,Last_1056,customer_1056@example.com,+1-778-194-2840,79,Other,Australia,,City_69,2025-07-25,Bronze,3,824.74,True
1057,First_1057,Last_1057,customer_1057@example.com,+1-641-937-5536,72,M,Sweden,,City_60,2022-11-12,Silver,30,11380.85,True
1058,First_1058,Last_1058,customer_1058@example.com,+1-642-121-7577,59,F,United Kingdom,,City_24,2024-11-21,Silver,2,426.47,True
1059,First_1059,Last_1059,customer_1059@example.com,+1-986-434-9722,57,F,United States,CA,City_29,2025-09-15,Bronze,1,558.6,True
1060,First_1060,Last_1060,customer_1060@example.com,+1-998-230-9848,67,Other,Australia,,City_92,2024-08-14,Gold,1,253.92,True
1061,First_1061,Last_1061,customer_1061@example.com,+1-422-890-6821,38,F,France,,City_85,2025-05-10,Bronze,2,335.38,False
1062,First_1062,Last_1062,customer_1062@example.com,+1-403-310-7234,71,F,United States,MA,City_96,2025-01-19,Gold,1,36.19,True
1063,First_1063,Last_1063,customer_1063@example.com,+1-967-424-7801,23,M,Netherlands,,City_75,2025-01-16,Silver,1,195.03,True
1064,First_1064,Last_1064,customer_1064@example.com,+1-630-509-2639,69,Other,Australia,,City_62,2025-03-27,Bronze,1,181.03,True
1065,First_1065,Last_1065,customer_1065@example.com,+1-599-996-8722,71,M,Spain,,City_84,2024-01-03,Bronze,30,1515.48,False
1066,First_1066,Last_1066,customer_1066@example.com,+1-980-139-2002,20,M,France,,City_23,2023-12-06,Silver,1,75.38,True
1067,First_1067,Last_1067,customer_1067@example.com,+1-731-255-3975,73,Other,Canada,,City_48,2024-07-26,Silver,8,1325.58,True
1068,First_1068,Last_1068,customer_1068@example.com,+1-539-129-8708,68,M,United States,TN,City_27,2025-02-16,Bronze,3,389.39,True
1069,First_1069,Last_1069,customer_1069@example.com,+1-749-550-3202,20,Other,Spain,,City_98,2023-06-17,Silver,3,567.22,True
1070,First_1070,Last_1070,customer_1070@example.com,+1-933-198-8828,37,F,Italy,,City_33,2025-09-27,Bronze,5,727.43,True
1071,First_1071,Last_1071,customer_1071@example.com,+1-934-513-5625,26,M,Netherlands,,City_17,2024-08-23,Gold,1,292.73,True
1072,First_1072,Last_1072,customer_1072@example.com,+1-804-632-9468,33,M,Canada,,City_24,2025-02-25,Silver,2,671.63,True
1073,First_1073,Last_1073,customer_1073@example.com,+1-965-918-7308,66,M,Australia,,City_55,2024-03-31,Bronze,1,361.94,True
1074,First_1074,Last_1074,customer_1074@example.com,+1-785-592-8927,80,M,United States,IL,City_82,2024-08-19,Bronze,5,387.0,True
1075,First_1075,Last_1075,customer_1075@example.com,+1-962-386-9429,58,Other,Spain,,City_58,2024-09-09,Platinum,3,330.77,True
1076,First_1076,Last_1076,customer_1076@example.com,+1-884-976-6609,75,M,Canada,,City_44,2023-11-08,Gold,3,671.98,True
1077,First_1077,Last_1077,customer_1077@example.com,+1-313-223-5844,22,F,Spain,,City_83,2024-04-08,Bronze,3,162.84,True
1078,First_1078,Last_1078,customer_1078@example.com,+1-716-286-7513,37,F,Spain,,City_71,2023-10-18,Platinum,0,0.0,True
1079,First_1079,Last_1079,customer_1079@example.com,+1-355-676-9692,30,M,France,,City_100,2022-11-17,Bronze,5,706.5,True
1080,First_1080,Last_1080,customer_1080@example.com,+1-369-750-4707,41,Other,France,,City_89,2022-10-03,Gold,3,446.17,True
1081,First_1081,Last_1081,customer_1081@example.com,+1-687-579-6274,52,Other,Spain,,City_26,2024-11-21,Bronze,20,14310.96,True
1082,First_1082,Last_1082,customer_1082@example.com,+1-364-882-4972,18,M,Canada,,City_91,2024-01-23,Silver,2,324.48,True
1083,First_1083,Last_1083,customer_1083@example.com,+1-482-243-7577,59,F,Spain,,City_76,2024-11-06,Bronze,8,361.06,True
1084,First_1084,Last_1084,customer_1084@example.com,+1-736-205-8718,31,F,Germany,,City_87,2024-11-22,Bronze,2,553.1,True
1085,First_1085,Last_1085,customer_1085@example.com,+1-937-449-5458,37,M,Netherlands,,City_96,2023-04-15,Silver,1,632.63,True
1086,First_1086,Last_1086,customer_1086@example.com,+1-698-876-5769,42,F,United Kingdom,,City_81,2025-07-07,Bronze,3,1857.5,True
1087,First_1087,Last_1087,customer_1087@example.com,+1-258-753-2723,23,Other,Sweden,,City_77,2025-03-01,Gold,1,327.64,True
1088,First_1088,Last_1088,customer_1088@example.com,+1-565-185-1211,71,Other,Canada,,City_33,2024-03-04,Silver,2,597.33,True
1089,First_1089,Last_1089,customer_1089@example.com,+1-925-599-7157,33,Other,Italy,,City_29,2023-01-08,Silver,5,288.35,True
1090,First_1090,Last_1090,customer_1090@example.com,+1-982-344-6909,20,Other,United Kingdom,,City_76,2023-08-07,Gold,3,167.2,True
1091,First_1091,Last_1091,customer_1091@example.com,+1-608-932-8074,70,F,United States,VA,City_83,2023-05-19,Silver,8,1897.65,True
1092,First_1092,Last_1092,customer_1092@example.com,+1-229-846-8481,31,Other,Germany,,City_4,2025-08-07,Silver,2,240.06,True
1093,First_1093,Last_1093,customer_1093@example.com,+1-669-815-5311,40,Other,Australia,,City_46,2024-04-27,Platinum,1,176.47,True
1094,First_1094,Last_1094,customer_1094@example.com,+1-711-977-2456,31,Other,Netherlands,,City_83,2024-11-04,Bronze,2,278.76,True
1095,First_1095,Last_1095,customer_1095@example.com,+1-974-491-4312,38,F,United Kingdom,,City_93,2024-06-19,Bronze,2,533.0,True
1096,First_1096,Last_1096,customer_1096@example.com,+1-795-417-9292,40,F,Italy,,City_47,2023-01-08,Silver,20,2607.55,True
1097,First_1097,Last_1097,customer_1097@example.com,+1-812-997-7629,66,Other,Netherlands,,City_23,2024-01-31,Bronze,5,446.92,True
1098,First_1098,Last_1098,customer_1098@example.com,+1-500-728-2346,63,F,Netherlands,,City_46,2024-12-04,Bronze,12,690.59,True
1099,First_1099,Last_1099,customer_1099@example.com,+1-911-324-5019,46,M,France,,City_71,2024-06-25,Bronze,30,746.75,True
1100,First_1100,Last_1100,customer_1100@example.com,+1-781-296-7755,59,M,Germany,,City_2,2023-04-11,Bronze,20,3471.54,True
1101,First_1101,Last_1101,customer_1101@example.com,+1-440-427-9853,55,F,Sweden,,City_50,2022-11-01,Silver,5,552.52,True
1102,First_1102,Last_1102,customer_1102@example.com,+1-719-825-8794,38,Other,France,,City_69,2024-12-27,Silver,0,0.0,True
1103,First_1103,Last_1103,customer_1103@example.com,+1-254-571-8174,69,Other,France,,City_93,2025-02-26,Bronze,5,487.98,True
1104,First_1104,Last_1104,customer_1104@example.com,+1-555-588-3422,22,M,United States,MO,City_58,2023-04-19,Silver,0,0.0,True
1105,First_1105,Last_1105,customer_1105@example.com,+1-641-821-3184,22,Other,Canada,,City_73,2023-10-04,Bronze,8,204.54,True
1106,First_1106,Last_1106,customer_1106@example.com,+1-720-516-3363,60,F,Canada,,City_69,2024-07-15,Silver,2,200.77,True
1107,First_1107,Last_1107,customer_1107@example.com,+1-828-165-9679,73,M,Sweden,,City_7,2023-12-24,Silver,2,126.39,True
1108,First_1108,Last_1108,customer_1108@example.com,+1-613-687-7347,64,M,France,,City_77,2024-11-02,Silver,30,4005.05,True
1109,First_1109,Last_1109,customer_1109@example.com,+1-458-611-2486,62,F,Germany,,City_44,2023-08-10,Bronze,2,164.98,True
1110,First_1110,Last_1110,customer_1110@example.com,+1-220-720-1997,30,M,Australia,,City_83,2023-06-29,Silver,2,758.51,True
1111,First_1111,Last_1111,customer_1111@example.com,+1-513-128-7141,61,F,United Kingdom,,City_22,2025-05-30,Bronze,30,483.22,True
1112,First_1112,Last_1112,customer_1112@example.com,+1-358-714-7130,30,Other,Sweden,,City_64,2024-10-10,Bronze,1,138.22,True
1113,First_1113,Last_1113,customer_1113@example.com,+1-323-926-6106,63,M,Netherlands,,City_20,2023-04-10,Gold,2,533.37,True
1114,First_1114,Last_1114,customer_1114@example.com,+1-827-445-8449,40,Other,Germany,,City_76,2025-02-20,Silver,12,2387.02,True
1115,First_1115,Last_1115,customer_1115@example.com,+1-702-292-7623,68,F,United Kingdom,,City_86,2023-07-25,Silver,2,291.05,True
1116,First_1116,Last_1116,customer_1116@example.com,+1-870-428-9639,69,Other,Sweden,,City_13,2023-01-19,Gold,0,0.0,True
1117,First_1117,Last_1117,customer_1117@example.com,+1-841-536-7623,51,F,Netherlands,,City_83,2022-10-05,Bronze,2,354.5,True
1118,First_1118,Last_1118,customer_1118@example.com,+1-989-394-1903,49,M,Italy,,City_14,2025-04-13,Bronze,3,462.1,True
1119,First_1119,Last_1119,customer_1119@example.com,+1-249-647-1458,30,M,Canada,,City_76,2025-07-05,Silver,3,243.5,False
1120,First_1120,Last_1120,customer_1120@example.com,+1-382-620-7075,30,F,Netherlands,,City_7,2023-08-02,Gold,5,857.46,True
1121,First_1121,Last_1121,customer_1121@example.com,+1-855-727-1255,76,M,United Kingdom,,City_59,2025-06-29,Gold,8,728.01,False
1122,First_1122,Last_1122,customer_1122@example.com,+1-381-499-4741,75,Other,United Kingdom,,City_38,2024-08-03,Bronze,1,468.36,True
1123,First_1123,Last_1123,customer_1123@example.com,+1-841-417-4356,20,M,Germany,,City_77,2023-06-28,Bronze,5,1178.21,True
1124,First_1124,Last_1124,customer_1124@example.com,+1-459-714-1170,44,Other,United States,AZ,City_53,2024-03-19,Bronze,8,691.39,True
1125,First_1125,Last_1125,customer_1125@example.com,+1-700-168-4004,20,Other,Italy,,City_17,2023-07-12,Silver,1,277.13,True
1126,First_1126,Last_1126,customer_1126@example.com,+1-783-367-2777,78,Other,Canada,,City_88,2024-10-21,Silver,5,587.67,True
1127,First_1127,Last_1127,customer_1127@example.com,+1-690-211-2825,70,M,United Kingdom,,City_72,2023-07-13,Gold,1,208.6,True
1128,First_1128,Last_1128,customer_1128@example.com,+1-987-142-9251,29,M,United Kingdom,,City_31,2023-07-27,Bronze,2,728.07,True
1129,First_1129,Last_1129,customer_1129@example.com,+1-379-458-8569,67,M,Australia,,City_6,2024-09-06,Silver,12,1642.11,True
